,price,percent_pro,all_comment,pic_comment,vid_comment,add_comment,pro_comment,mid_comment,con_comment
386,49.0,0.99,1000000.0,500.0,14.0,3000.0,1000000.0,5000.0,5000.0
387,268.0,1.0,49.0,0.0,0.0,2.0,20.0,0.0,0.0
388,95.0,0.98,9000.0,115.0,0.0,20.0,4000.0,24.0,25.0
389,59.0,0.98,2000.0,0.0,0.0,12.0,600.0,9.0,2.0
390,28.9,1.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0
391,59.9,0.9500000000000001,300.0,0.0,0.0,0.0,20.0,0.0,1.0
392,130.0,0.98,6000.0,398.0,0.0,25.0,4000.0,42.0,35.0
393,69.0,0.96,3000.0,0.0,0.0,9.0,700.0,7.0,16.0
394,9.0,0.96,300.0,0.0,0.0,0.0,100.0,4.0,1.0
395,4.53,0.98,1000.0,0.0,0.0,8.0,800.0,3.0,7.0
396,21.9,1.0,200.0,0.0,0.0,1.0,54.0,0.0,0.0
397,29.0,0.98,200000.0,195.0,1.0,700.0,100000.0,1000.0,1000.0
398,59.9,0.98,9000.0,0.0,0.0,26.0,1000.0,19.0,14.0
